,timestamp,value
0,2021-07-29 13:31:26,0.31
1,2021-07-29 13:31:31,0.31
2,2021-07-29 13:31:36,0.29
3,2021-07-29 13:31:41,0.29
4,2021-07-29 13:31:46,0.29
5,2021-07-29 13:31:51,0.31
6,2021-07-29 13:31:56,0.31
7,2021-07-29 13:32:01,0.31
8,2021-07-29 13:32:06,0.29
9,2021-07-29 13:32:11,0.29
10,2021-07-29 13:32:16,0.29
11,2021-07-29 13:32:21,0.31
12,2021-07-29 13:32:26,0.31
13,2021-07-29 13:32:31,0.31
14,2021-07-29 13:32:36,0.3
15,2021-07-29 13:32:41,0.3
16,2021-07-29 13:32:46,0.3
17,2021-07-29 13:32:51,0.3
18,2021-07-29 13:32:56,0.3
19,2021-07-29 13:33:01,0.3
20,2021-07-29 13:33:06,0.3
21,2021-07-29 13:33:11,0.3
22,2021-07-29 13:33:16,0.3
23,2021-07-29 13:33:21,0.35
24,2021-07-29 13:33:26,0.35
25,2021-07-29 13:33:31,0.35
26,2021-07-29 13:33:36,0.37
27,2021-07-29 13:33:41,0.37
28,2021-07-29 13:33:46,0.37
29,2021-07-29 13:33:51,0.35
30,2021-07-29 13:33:56,0.35
31,2021-07-29 13:34:01,0.35
32,2021-07-29 13:34:06,0.33
33,2021-07-29 13:34:11,0.33
34,2021-07-29 13:34:16,0.33
35,2021-07-29 13:34:21,0.35
36,2021-07-29 13:34:26,0.35
37,2021-07-29 13:34:31,0.35
38,2021-07-29 13:34:36,0.35
39,2021-07-29 13:34:41,0.35
40,2021-07-29 13:34:46,0.35
41,2021-07-29 13:34:51,0.33
42,2021-07-29 13:34:56,0.33
43,2021-07-29 13:35:01,0.33
44,2021-07-29 13:35:06,0.33
45,2021-07-29 13:35:11,0.33
46,2021-07-29 13:35:16,0.33
47,2021-07-29 13:35:21,0.33
48,2021-07-29 13:35:26,0.33
49,2021-07-29 13:35:31,0.33
50,2021-07-29 13:35:36,0.31
51,2021-07-29 13:35:41,0.31
52,2021-07-29 13:35:46,0.31
53,2021-07-29 13:35:51,0.3
54,2021-07-29 13:35:56,0.3
55,2021-07-29 13:36:01,0.3
56,2021-07-29 13:36:06,0.3
57,2021-07-29 13:36:11,0.3
58,2021-07-29 13:36:16,0.3
59,2021-07-29 13:36:21,0.31
60,2021-07-29 13:36:26,0.31
61,2021-07-29 13:36:31,0.31
62,2021-07-29 13:36:36,0.3
63,2021-07-29 13:36:41,0.3
64,2021-07-29 13:36:46,0.3
65,2021-07-29 13:36:51,0.28
66,2021-07-29 13:36:56,0.28
67,2021-07-29 13:37:01,0.28
68,2021-07-29 13:37:06,0.27
69,2021-07-29 13:37:11,0.27
70,2021-07-29 13:37:16,0.27
71,2021-07-29 13:37:21,0.25
72,2021-07-29 13:37:26,0.25
73,2021-07-29 13:37:31,0.25
74,2021-07-29 13:37:36,0.24
75,2021-07-29 13:37:41,0.24
76,2021-07-29 13:37:46,0.24
77,2021-07-29 13:37:51,0.23
78,2021-07-29 13:37:56,0.23
79,2021-07-29 13:38:01,0.23
80,2021-07-29 13:38:06,0.22
81,2021-07-29 13:38:11,0.22
82,2021-07-29 13:38:16,0.22
83,2021-07-29 13:38:21,0.22
84,2021-07-29 13:38:26,0.22
85,2021-07-29 13:38:31,0.22
86,2021-07-29 13:38:36,0.23
87,2021-07-29 13:38:41,0.23
88,2021-07-29 13:38:46,0.23
89,2021-07-29 13:38:51,0.23
90,2021-07-29 13:38:56,0.23
91,2021-07-29 13:39:01,0.23
92,2021-07-29 13:39:06,0.24
93,2021-07-29 13:39:11,0.24
94,2021-07-29 13:39:16,0.24
95,2021-07-29 13:39:21,0.24
96,2021-07-29 13:39:26,0.24
97,2021-07-29 13:39:31,0.24
98,2021-07-29 13:39:36,0.28
99,2021-07-29 13:39:41,0.28
100,2021-07-29 13:39:46,0.28
101,2021-07-29 13:39:51,0.26
102,2021-07-29 13:39:56,0.26
103,2021-07-29 13:40:01,0.26
104,2021-07-29 13:40:06,0.25
105,2021-07-29 13:40:11,0.25
106,2021-07-29 13:40:16,0.25
107,2021-07-29 13:40:21,0.24
108,2021-07-29 13:40:26,0.24
109,2021-07-29 13:40:31,0.24
110,2021-07-29 13:40:36,0.22
111,2021-07-29 13:40:41,0.22
112,2021-07-29 13:40:46,0.22
113,2021-07-29 13:40:51,0.23
114,2021-07-29 13:40:56,0.23
115,2021-07-29 13:41:01,0.23
116,2021-07-29 13:41:06,0.22
117,2021-07-29 13:41:11,0.22
118,2021-07-29 13:41:16,0.22
119,2021-07-29 13:41:21,0.21
120,2021-07-29 13:41:26,0.21
